mean_intensity,std_intensity,max_intensity,fg_fraction,hist_entropy,spatial_cv,center_periphery_ratio,gradient_mean,laplacian_var,quadrant_std,hv_ratio,label,project,dataset
0.22395415604114532,0.06243187189102173,0.6810457706451416,1.0,0.5389391617064182,0.2799850404262543,1.2642393252128006,0.12824703752994537,0.043882016092538834,0.010518467053771019,0.9910843095882066,on_tissue,GCPL,gpcl858_2a_2
0.20760928094387054,0.03824462741613388,0.6810457706451416,1.0,0.18965284008807465,0.18651911616325378,1.0083056642718113,0.07544563710689545,0.026141254231333733,0.0019292234210297465,1.0087232095213827,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.20577310025691986,0.030863378196954727,0.6810457706451416,1.0,0.18550159194811738,0.1527245193719864,1.0102965723298047,0.056797198951244354,0.016871800646185875,0.002852441044524312,0.9889633958517458,on_tissue,GCPL,gpcl968_2a_2
0.23061691224575043,0.04798223823308945,0.6810457706451416,1.0,1.0249873179506355,0.20597665011882782,1.1559162363500939,0.10711231082677841,0.018532175570726395,0.006187909282743931,1.0016533841884585,on_tissue,GCPL,gpcl611_2a_2
0.20164461433887482,0.01668989285826683,0.6810457706451416,1.0,0.07231274087456958,0.08399221301078796,0.9972844861529865,0.020657721906900406,0.005404525436460972,0.0006098602898418903,0.9822092561120029,on_tissue,GCPL,gpcl852_2a_2
0.20560936629772186,0.02907165326178074,0.6810457706451416,1.0,0.203901080172058,0.14084826409816742,1.033176186337471,0.059695031493902206,0.01589834876358509,0.0013868029927834868,1.0046170809823527,on_tissue,GCPL,gpcl611_2a_2
0.2034645825624466,0.02239125594496727,0.6810457706451416,1.0,0.14940719609943437,0.10924237221479416,1.0392245070578514,0.032751768827438354,0.007656868081539869,0.0017409359570592642,0.994962814950194,on_tissue,GCPL,gpcl611_2a_2
0.201617032289505,0.01786136068403721,0.6810457706451416,1.0,0.05796226890551228,0.08267826586961746,1.0160348717659138,0.020683355629444122,0.006249343976378441,0.00048011713079176843,1.0184040090892863,on_tissue,GCPL,gpcl611_2a_2
0.20822963118553162,0.03595402091741562,0.6810457706451416,1.0,0.26495416317953224,0.17505882680416107,1.048333572872853,0.05111805349588394,0.012130316346883774,0.009539409540593624,0.9895483790479165,on_tissue,GCPL,gpcl852_2a_2
0.2008390575647354,0.012906436808407307,0.6810457706451416,1.0,0.02942914889235533,0.06397372484207153,0.9981899285683085,0.011043854057788849,0.0032713348045945168,0.000353754498064518,0.9943325233381107,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.20222550630569458,0.02181246317923069,0.6810457706451416,1.0,0.07261098760515747,0.08705185353755951,1.022466680880826,0.02671840786933899,0.009085163474082947,0.0012499139411374927,1.0041693841493702,on_tissue,GCPL,gpcl858_2a_2
0.2464260756969452,0.07686281204223633,0.6810457706451416,1.0,0.9353731540761574,0.3140191435813904,1.3285303398886916,0.178841233253479,0.056565120816230774,0.015936631709337234,0.9499088944521793,on_tissue,GCPL,gpcl858_2a_2
0.20669618248939514,0.02877664379775524,0.6810457706451416,1.0,0.2802295795927492,0.1386418342590332,1.014472846745716,0.06540079414844513,0.014576783403754234,0.002901843748986721,1.0093070616167936,on_tissue,GCPL,gpcl968_2a_2
0.20993998646736145,0.038651563227176666,0.6810457706451416,1.0,0.30882485176531904,0.1770976334810257,1.066777708236407,0.0890502855181694,0.026455193758010864,0.0024363345000892878,1.0061477394262297,on_tissue,GCPL,gpcl611_2a_2
0.2208453118801117,0.0515640489757061,0.6810457706451416,1.0,0.6071785610669855,0.24010777473449707,0.9593027336058587,0.0869203582406044,0.02161893993616104,0.0061225928366184235,1.029936590880118,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.2008460909128189,0.012962857261300087,0.6810457706451416,1.0,0.030289066188962776,0.06417032331228256,0.9959285414780151,0.008435304276645184,0.0026917969807982445,0.001158565399236977,1.0058872815550388,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.20172427594661713,0.01400897465646267,0.6810457706451416,1.0,0.10856470027147685,0.06592729687690735,1.0047064036092652,0.02184319868683815,0.0038699281867593527,0.0005197621649131179,1.0011962644247727,on_tissue,GCPL,gpcl968_2a_2
0.2004108875989914,0.008993443101644516,0.6810457706451416,1.0,0.01607332445003652,0.04979381337761879,0.9979117059576649,0.005068894475698471,0.0015266052214428782,0.00013280364510137588,0.9781708261192268,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.2007959634065628,0.01315866969525814,0.6810457706451416,1.0,0.028032260463331897,0.06479048728942871,1.004279120558278,0.0097782788798213,0.00334104779176414,0.00044674225500784814,1.0011771723629734,on_tissue,65DNeoInfM3_10_test,65D_m3_sl10
0.20487815141677856,0.02979222498834133,0.6810457706451416,1.0,0.1545813316013744,0.15415218472480774,1.034361551073071,0.055558882653713226,0.017058419063687325,0.0011129925260320306,0.9973238725306707,on_tissue,GCPL,gpcl611_2a_2
0.209060937166214,0.03718156740069389,0.6810457706451416,1.0,0.296229418168237,0.17538495361804962,1.077258484567447,0.0852179229259491,0.024849921464920044,0.003409826895222068,1.0123505704744022,on_tissue,GCPL,gpcl611_2a_2
